tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1002436,StreamBoxHelp,False,2024-10-01T16:47:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1002435
1002437,cust_15027,True,2024-10-01T17:26:00,DMed you now.,,1002436
1002438,cust_98257,True,2024-10-01T19:00:00,"Just wanted to say the new app update is great, thanks!",1002439,
1002439,StreamBoxHelp,False,2024-10-01T22:12:00,"Thank you so much for the kind words, we really appreciate it!",,1002438
1002440,cust_98257,True,2024-10-01T22:54:00,"Thanks, that worked!",,1002439
1002441,cust_10419,True,2024-10-02T01:00:00,"Worst service I've ever used, so disappointed",1002442,
1002442,StreamBoxHelp,False,2024-10-02T04:06:00,We're sorry for the delay and frustration -- DM us your account email so we can prioritize this.,,1002441
1002443,cust_92709,True,2024-10-02T09:00:00,"Paid for premium but still seeing ads, what's going on",1002444,
1002444,StreamBoxHelp,False,2024-10-02T12:49:00,"Sorry for the trouble! Payments can take up to 30 minutes to reflect. If it's still inactive after that, DM us your order number.",,1002443
1002445,cust_92709,True,2024-10-02T13:09:00,DMed you now.,,1002444
1002446,cust_88360,True,2024-10-02T15:00:00,"Can I get my money back, I never used it after signing up",1002447,
1002447,StreamBoxHelp,False,2024-10-02T15:33:00,We're sorry to hear that. Please DM your account email and order ID so our billing team can review your refund eligibility.,,1002446
1002448,cust_68611,True,2024-10-02T21:00:00,It says not available in my country but I'm a paying subscriber,1002449,
1002449,StreamBoxHelp,False,2024-10-02T22:26:00,Content availability varies by region due to licensing. We appreciate the feedback and will share it with the content team.,,1002448
1002450,cust_73404,True,2024-10-03T01:00:00,"Please cancel my plan, I don't want to be charged again",1002451,
1002451,StreamBoxHelp,False,2024-10-03T02:19:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1002450
1002452,cust_73404,True,2024-10-03T03:15:00,DMed you now.,,1002451
1002453,cust_44289,True,2024-10-03T08:00:00,"Can't log in at all today, just spinning forever on my smart TV",1002454,
1002454,StreamBoxHelp,False,2024-10-03T09:47:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1002453
1002455,cust_44289,True,2024-10-03T10:20:00,Still not working for me.,,1002454
1002456,cust_50437,True,2024-10-03T12:00:00,"You charged me after I cancelled last week, this isn't right",1002457,
1002457,StreamBoxHelp,False,2024-10-03T14:22:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1002456
1002458,cust_90052,True,2024-10-03T22:00:00,"Worst service I've ever used, so disappointed",1002459,
1002459,StreamBoxHelp,False,2024-10-04T01:30:00,We're sorry for the delay and frustration -- DM us your account email so we can prioritize this.,,1002458
1002460,cust_82468,True,2024-10-04T02:00:00,"I was billed twice for the same month, please fix this",1002461,
1002461,StreamBoxHelp,False,2024-10-04T04:22:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1002460
1002462,cust_82468,True,2024-10-04T04:58:00,DMed you now.,,1002461
1002463,cust_48035,True,2024-10-04T07:00:00,You should add a way to download episodes for offline viewing,1002464,
1002464,StreamBoxHelp,False,2024-10-04T07:08:00,Thanks for the suggestion! We'll pass this along to our product team.,,1002463
1002465,cust_48035,True,2024-10-04T07:43:00,"Thanks, that worked!",,1002464
1002466,cust_15542,True,2024-10-04T15:00:00,"I want a refund for this month, the service didn't work at all",,
1002467,cust_14427,True,2024-10-04T19:00:00,Quality drops to 240p randomly during playback on on my iPad,1002468,
1002468,StreamBoxHelp,False,2024-10-04T21:52:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1002467
1002469,cust_20030,True,2024-10-05T00:00:00,"Just wanted to say the new app update is great, thanks!",,
1002470,cust_89281,True,2024-10-05T10:00:00,"Why was this show removed, I was in the middle of it",1002471,
1002471,StreamBoxHelp,False,2024-10-05T13:37:00,Licensing agreements sometimes change and titles can be removed on short notice -- sorry for the inconvenience! We'll pass this along.,,1002470
1002472,cust_13071,True,2024-10-05T16:00:00,"You charged me after I cancelled last week, this isn't right",1002473,
1002473,StreamBoxHelp,False,2024-10-05T18:52:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1002472
1002474,cust_63258,True,2024-10-05T19:00:00,Trying to downgrade my plan but the app won't let me,1002475,
1002475,StreamBoxHelp,False,2024-10-05T20:42:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1002474
1002476,cust_63258,True,2024-10-05T19:00:00,Trying to downgrade my plan but the app won't let me,1002475,
1002477,cust_81641,True,2024-10-06T02:00:00,Trying to downgrade my plan but the app won't let me,1002478,
1002478,StreamBoxHelp,False,2024-10-06T03:46:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1002477
1002479,cust_94255,True,2024-10-06T06:00:00,"Can I get my money back, I never used it after signing up",1002480,
1002480,StreamBoxHelp,False,2024-10-06T06:29:00,We're sorry to hear that. Please DM your account email and order ID so our billing team can review your refund eligibility.,,1002479
1002481,cust_94255,True,2024-10-06T07:02:00,Still not working for me.,,1002480
1002482,cust_90804,True,2024-10-06T15:00:00,"Login screen just loops back to itself, tried several times on the web app",1002483,
1002483,StreamBoxHelp,False,2024-10-06T18:21:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1002482
1002484,cust_14785,True,2024-10-06T19:00:00,It says not available in my country but I'm a paying subscriber,1002485,
1002485,StreamBoxHelp,False,2024-10-06T20:13:00,Licensing agreements sometimes change and titles can be removed on short notice -- sorry for the inconvenience! We'll pass this along.,,1002484
1002486,cust_75511,True,2024-10-07T04:00:00,"My email was changed without my permission, please help",1002487,
1002487,StreamBoxHelp,False,2024-10-07T06:16:00,We take this seriously. Please DM your account email immediately and avoid using the account until we confirm it's secure.,,1002486
1002488,cust_65797,True,2024-10-07T06:00:00,Audio and video are out of sync for the last 5 days,1002489,
1002489,StreamBoxHelp,False,2024-10-07T06:46:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1002488
1002490,cust_65797,True,2024-10-07T07:00:00,DMed you now.,,1002489
1002491,cust_15119,True,2024-10-07T12:00:00,"Please add profiles for kids, would make this so much better",1002492,
1002492,StreamBoxHelp,False,2024-10-07T12:40:00,"Great idea, we've logged this as feedback for our roadmap team!",,1002491
1002493,cust_25411,True,2024-10-07T20:00:00,"Please cancel my plan, I don't want to be charged again",1002494,
1002494,StreamBoxHelp,False,2024-10-07T22:29:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1002493
1002495,cust_25411,True,2024-10-07T23:04:00,Still not working for me.,,1002494
1002496,cust_78076,True,2024-10-08T02:00:00,"I think my account got hacked, can't log in anymore",1002497,
1002497,StreamBoxHelp,False,2024-10-08T05:16:00,We take this seriously. Please DM your account email immediately and avoid using the account until we confirm it's secure.,,1002496
1002498,cust_72111,True,2024-10-08T10:00:00,I keep getting logged out of the app every time I open it on Android,1002499,
1002499,StreamBoxHelp,False,2024-10-08T10:22:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1002498
1002500,cust_72111,True,2024-10-08T11:08:00,Still not working for me.,,1002499
1002501,cust_80481,True,2024-10-08T12:00:00,"How do I change my password on the app, can't find the option on Android",1002502,
1002502,StreamBoxHelp,False,2024-10-08T14:37:00,"Please try the 'Forgot password' link again; if it keeps expiring, send us a DM with your account email and we'll help directly.",,1002501
1002503,cust_55214,True,2024-10-08T19:00:00,App crashes whenever a video starts playing on,1002504,
1002504,StreamBoxHelp,False,2024-10-08T21:34:00,That's not expected -- could you tell us your device model and app version so we can dig into this?,,1002503
1002505,cust_83546,True,2024-10-09T02:00:00,The movie I was watching just disappeared from my list,1002506,
1002506,StreamBoxHelp,False,2024-10-09T02:31:00,Licensing agreements sometimes change and titles can be removed on short notice -- sorry for the inconvenience! We'll pass this along.,,1002505
1002507,cust_26607,True,2024-10-09T06:00:00,"Paid for premium but still seeing ads, what's going on",1002508,
1002508,StreamBoxHelp,False,2024-10-09T09:31:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1002507
1002509,cust_32033,True,2024-10-09T13:00:00,"Just wanted to say the new app update is great, thanks!",1002510,
1002510,StreamBoxHelp,False,2024-10-09T13:41:00,"Thank you so much for the kind words, we really appreciate it!",,1002509
1002511,cust_27953,True,2024-10-09T18:00:00,"Charged the annual price when I signed up for monthly, 5 dollars extra",1002512,
1002512,StreamBoxHelp,False,2024-10-09T19:22:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1002511
1002513,cust_27953,True,2024-10-09T19:59:00,DMed you now.,,1002512
1002514,cust_72190,True,2024-10-10T03:00:00,"Please cancel my plan, I don't want to be charged again",1002515,
1002515,StreamBoxHelp,False,2024-10-10T06:51:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1002514
1002516,cust_72190,True,2024-10-10T07:03:00,Ok will try that.,,1002515
1002517,cust_83464,True,2024-10-10T09:00:00,Quality drops to 240p randomly during playback on on my smart TV,1002518,
1002518,StreamBoxHelp,False,2024-10-10T11:51:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1002517
1002519,cust_83464,True,2024-10-10T12:16:00,DMed you now.,,1002518
1002520,cust_65584,True,2024-10-10T14:00:00,"Why was this show removed, I was in the middle of it",1002521,
1002521,StreamBoxHelp,False,2024-10-10T15:42:00,Licensing agreements sometimes change and titles can be removed on short notice -- sorry for the inconvenience! We'll pass this along.,,1002520
1002522,cust_67944,True,2024-10-10T19:00:00,"Worst service I've ever used, so disappointed",,
1002524,StreamBoxHelp,False,2024-10-11T02:50:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1002523
1002525,cust_45936,True,2024-10-11T08:00:00,I keep getting logged out of the app every time I open it on the web app,1002526,
1002526,StreamBoxHelp,False,2024-10-11T10:40:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1002525
1002527,cust_23616,True,2024-10-11T16:00:00,"I want a refund for this month, the service didn't work at all",1002528,
1002528,StreamBoxHelp,False,2024-10-11T19:05:00,We're sorry to hear that. Please DM your account email and order ID so our billing team can review your refund eligibility.,,1002527
1002529,cust_25653,True,2024-10-11T21:00:00,I keep getting logged out of the app every time I open it on my smart TV,1002530,
1002530,StreamBoxHelp,False,2024-10-12T00:43:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1002529
1002531,cust_32179,True,2024-10-12T02:00:00,"Can't log in at all today, just spinning forever on the web app",1002532,
1002532,StreamBoxHelp,False,2024-10-12T03:51:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1002531
1002533,cust_29334,True,2024-10-12T10:00:00,"Can't log in at all today, just spinning forever",1002534,
1002534,StreamBoxHelp,False,2024-10-12T12:40:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1002533
1002535,cust_50784,True,2024-10-12T12:00:00,"How do I change my password on the app, can't find the option on the web app",1002536,
1002536,StreamBoxHelp,False,2024-10-12T14:30:00,"Please try the 'Forgot password' link again; if it keeps expiring, send us a DM with your account email and we'll help directly.",,1002535
1002537,cust_50784,True,2024-10-12T15:01:00,"Thanks, that worked!",,1002536
1002538,cust_33920,True,2024-10-12T18:00:00,I keep getting logged out of the app every time I open it on my iPhone,1002539,
1002539,StreamBoxHelp,False,2024-10-12T21:21:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1002538
1002540,cust_33920,True,2024-10-12T22:03:00,Ok will try that.,,1002539
1002541,cust_50341,True,2024-10-13T01:00:00,Trying to downgrade my plan but the app won't let me,1002542,
1002542,StreamBoxHelp,False,2024-10-13T02:24:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1002541
1002543,cust_84060,True,2024-10-13T07:00:00,"How do I change my password on the app, can't find the option on my smart TV",1002544,
1002544,StreamBoxHelp,False,2024-10-13T10:51:00,"Please try the 'Forgot password' link again; if it keeps expiring, send us a DM with your account email and we'll help directly.",,1002543
1002545,cust_44674,True,2024-10-13T15:00:00,My card was charged but my subscription still shows as inactive 4 hours later,1002546,
1002546,StreamBoxHelp,False,2024-10-13T18:22:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1002545
1002547,cust_14814,True,2024-10-13T19:00:00,Audio and video are out of sync for the last 3 days,1002548,
1002548,StreamBoxHelp,False,2024-10-13T22:04:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1002547
1002549,cust_37190,True,2024-10-14T02:00:00,Quality drops to 240p randomly during playback on on my iPad,1002550,
1002550,StreamBoxHelp,False,2024-10-14T02:28:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1002549
1002551,cust_37190,True,2024-10-14T02:43:00,DMed you now.,,1002550
1002552,cust_77768,True,2024-10-14T06:00:00,"Paid for premium but still seeing ads, what's going on",1002553,
1002553,StreamBoxHelp,False,2024-10-14T08:35:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1002552
1002554,cust_52253,True,2024-10-14T12:00:00,Audio and video are out of sync for the last 4 days,1002555,
1002555,StreamBoxHelp,False,2024-10-14T12:45:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1002554
1002556,cust_34525,True,2024-10-14T18:00:00,Quality drops to 240p randomly during playback on on Android,1002557,
1002557,StreamBoxHelp,False,2024-10-14T21:17:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1002556
1002558,cust_67012,True,2024-10-15T04:00:00,Trying to downgrade my plan but the app won't let me,1002559,
1002559,StreamBoxHelp,False,2024-10-15T07:10:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1002558
1002560,cust_15259,True,2024-10-15T08:00:00,"Video keeps buffering even on good wifi, so annoying",1002561,
1002561,StreamBoxHelp,False,2024-10-15T10:32:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1002560
1002563,cust_78692,True,2024-10-15T16:00:00,"Just wanted to say the new app update is great, thanks!",1002564,
1002564,StreamBoxHelp,False,2024-10-15T19:26:00,"That means a lot, thanks for being a subscriber!",,1002563
1002565,cust_55364,True,2024-10-15T19:00:00,"You charged me after I cancelled last week, this isn't right",1002566,
1002566,StreamBoxHelp,False,2024-10-15T19:56:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1002565
1002567,cust_36649,True,2024-10-16T01:00:00,"Login screen just loops back to itself, tried 3 times",1002568,
1002568,StreamBoxHelp,False,2024-10-16T01:06:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1002567
1002569,cust_37851,True,2024-10-16T09:00:00,"Can I get my money back, I never used it after signing up",1002570,
1002570,StreamBoxHelp,False,2024-10-16T12:20:00,We're sorry to hear that. Please DM your account email and order ID so our billing team can review your refund eligibility.,,1002569
1002571,cust_62413,True,2024-10-16T13:00:00,"You charged me after I cancelled last week, this isn't right",1002572,
1002572,StreamBoxHelp,False,2024-10-16T14:33:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1002571
1002573,cust_89760,True,2024-10-16T19:00:00,The app crashes every time I try to open it on my on my iPhone,1002574,
1002574,StreamBoxHelp,False,2024-10-16T21:41:00,Sorry about that! Please make sure the app is updated to the latest version and try reinstalling. Let us know if the crash continues.,,1002573
1002575,cust_28098,True,2024-10-17T01:00:00,"Login screen just loops back to itself, tried 2 times on my iPhone",1002576,
1002576,StreamBoxHelp,False,2024-10-17T01:28:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1002575
1002577,cust_50775,True,2024-10-17T08:00:00,"Please cancel my plan, I don't want to be charged again",,
1002578,cust_33529,True,2024-10-17T15:00:00,"Your customer support never responds, this is ridiculous",1002579,
1002579,StreamBoxHelp,False,2024-10-17T18:31:00,That's not the experience we want for you. Please DM us details so we can make it right.,,1002578
1002580,cust_11602,True,2024-10-17T21:00:00,"Your app won't let me sign in, keeps saying invalid credentials on Android",1002581,
1002581,StreamBoxHelp,False,2024-10-18T00:00:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1002580
1002582,cust_65372,True,2024-10-18T03:00:00,"Your customer support never responds, this is ridiculous",1002583,
1002583,StreamBoxHelp,False,2024-10-18T05:39:00,We're sorry for the delay and frustration -- DM us your account email so we can prioritize this.,,1002582
1002584,cust_53917,True,2024-10-18T09:00:00,"This is unacceptable, I'm requesting a full refund for 2 months",1002585,
1002585,StreamBoxHelp,False,2024-10-18T11:21:00,"Understood, we'll need to verify your account first -- DM us your email and we'll get this looked at.",,1002584
1002586,cust_54186,True,2024-10-18T12:00:00,"Can't log in at all today, just spinning forever on my iPhone",1002587,
1002587,StreamBoxHelp,False,2024-10-18T13:56:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1002586
1002588,cust_70325,True,2024-10-18T21:00:00,"Can't log in at all today, just spinning forever",1002589,
1002589,StreamBoxHelp,False,2024-10-18T22:53:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1002588
1002590,cust_45027,True,2024-10-19T04:00:00,"Someone is using my account, I see devices I don't recognize logged in",1002591,
1002591,StreamBoxHelp,False,2024-10-19T05:28:00,We take this seriously. Please DM your account email immediately and avoid using the account until we confirm it's secure.,,1002590
1002592,cust_45027,True,2024-10-19T05:37:00,Ok will try that.,,1002591
1002593,cust_61932,True,2024-10-19T10:00:00,"Video keeps buffering even on good wifi, so annoying",1002594,
1002594,StreamBoxHelp,False,2024-10-19T13:11:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1002593
1002595,cust_70035,True,2024-10-19T14:00:00,"Customer support just helped me out super fast, appreciated",1002596,
1002596,StreamBoxHelp,False,2024-10-19T14:15:00,"That means a lot, thanks for being a subscriber!",,1002595
1002597,cust_60058,True,2024-10-19T18:00:00,Reset link says expired every single time on my iPad,1002598,
1002598,StreamBoxHelp,False,2024-10-19T19:53:00,"Please try the 'Forgot password' link again; if it keeps expiring, send us a DM with your account email and we'll help directly.",,1002597
1002599,cust_60058,True,2024-10-19T20:42:00,Ok will try that.,,1002598
1002600,cust_66811,True,2024-10-20T00:00:00,"Video keeps buffering even on good wifi, so annoying",1002601,
1002601,StreamBoxHelp,False,2024-10-20T02:42:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1002600
1002602,cust_59051,True,2024-10-20T06:00:00,"Paid for premium but still seeing ads, what's going on",1002603,
1002603,StreamBoxHelp,False,2024-10-20T07:15:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1002602
1002604,cust_89249,True,2024-10-20T12:00:00,"Payment keeps failing even though my card is fine, tried 4 times",1002605,
1002605,StreamBoxHelp,False,2024-10-20T12:58:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1002604
1002606,cust_89249,True,2024-10-20T12:00:00,"Payment keeps failing even though my card is fine, tried 4 times",1002605,
1002607,cust_70613,True,2024-10-20T20:00:00,"Can't log in at all today, just spinning forever",1002608,
1002608,StreamBoxHelp,False,2024-10-20T21:01:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1002607
1002609,cust_87059,True,2024-10-21T03:00:00,Quality drops to 240p randomly during playback on on my iPad,1002610,
1002610,StreamBoxHelp,False,2024-10-21T05:06:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1002609
1002611,cust_87059,True,2024-10-21T05:29:00,Ok will try that.,,1002610
1002613,StreamBoxHelp,False,2024-10-21T11:57:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1002612
1002614,cust_20303,True,2024-10-21T16:00:00,Audio and video are out of sync for the last several days,1002615,
1002615,StreamBoxHelp,False,2024-10-21T16:58:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1002614
1002616,cust_69178,True,2024-10-21T20:00:00,"Charged the annual price when I signed up for monthly, 2 dollars extra",1002617,
1002617,StreamBoxHelp,False,2024-10-21T22:44:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1002616
1002618,cust_47209,True,2024-10-22T00:00:00,"Been waiting 5 days for a reply, unbelievable",1002619,
1002619,StreamBoxHelp,False,2024-10-22T04:00:00,That's not the experience we want for you. Please DM us details so we can make it right.,,1002618
1002620,cust_22711,True,2024-10-22T06:00:00,"Worst service I've ever used, so disappointed",1002621,
1002621,StreamBoxHelp,False,2024-10-22T06:50:00,That's not the experience we want for you. Please DM us details so we can make it right.,,1002620
1002622,cust_82098,True,2024-10-22T15:00:00,"Worst service I've ever used, so disappointed",1002623,
1002623,StreamBoxHelp,False,2024-10-22T16:26:00,That's not the experience we want for you. Please DM us details so we can make it right.,,1002622
1002624,cust_75838,True,2024-10-22T20:00:00,Audio and video are out of sync for the last 5 days,1002625,
1002625,StreamBoxHelp,False,2024-10-22T22:11:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1002624
1002626,cust_33281,True,2024-10-23T01:00:00,"Loving the new recommendations feature, keep it up",1002627,
1002627,StreamBoxHelp,False,2024-10-23T04:20:00,"That means a lot, thanks for being a subscriber!",,1002626
1002628,cust_33281,True,2024-10-23T05:20:00,"Thanks, that worked!",,1002627
1002629,cust_64823,True,2024-10-23T09:00:00,"Please cancel my plan, I don't want to be charged again",1002630,
1002630,StreamBoxHelp,False,2024-10-23T11:41:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1002629
1002631,cust_12992,True,2024-10-23T15:00:00,"It freezes on the loading screen, had to force close 3 times",1002632,
1002632,StreamBoxHelp,False,2024-10-23T18:00:00,That's not expected -- could you tell us your device model and app version so we can dig into this?,,1002631
1002633,cust_82359,True,2024-10-23T21:00:00,The movie I was watching just disappeared from my list,1002634,
1002634,StreamBoxHelp,False,2024-10-23T21:49:00,Licensing agreements sometimes change and titles can be removed on short notice -- sorry for the inconvenience! We'll pass this along.,,1002633
1002635,cust_48401,True,2024-10-24T01:00:00,"The password reset email never arrives, checked spam too",1002636,
1002636,StreamBoxHelp,False,2024-10-24T02:07:00,"Please try the 'Forgot password' link again; if it keeps expiring, send us a DM with your account email and we'll help directly.",,1002635
1002637,cust_70477,True,2024-10-24T07:00:00,"Paid for premium but still seeing ads, what's going on",1002638,
1002638,StreamBoxHelp,False,2024-10-24T10:48:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1002637
1002639,cust_70477,True,2024-10-24T11:19:00,"Thanks, that worked!",,1002638
1002640,cust_99394,True,2024-10-24T12:00:00,"Login screen just loops back to itself, tried 5 times on the web app",1002641,
1002641,StreamBoxHelp,False,2024-10-24T15:25:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1002640
1002642,cust_89557,True,2024-10-24T18:00:00,Audio and video are out of sync for the last 2 days,1002643,
1002643,StreamBoxHelp,False,2024-10-24T19:19:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1002642
1002644,cust_57628,True,2024-10-25T00:00:00,Quality drops to 240p randomly during playback on on my iPad,1002645,
1002645,StreamBoxHelp,False,2024-10-25T01:54:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1002644
1002646,cust_57628,True,2024-10-25T02:50:00,Ok will try that.,,1002645
1002647,cust_24651,True,2024-10-25T10:00:00,The movie I was watching just disappeared from my list,1002648,
1002648,StreamBoxHelp,False,2024-10-25T10:41:00,Content availability varies by region due to licensing. We appreciate the feedback and will share it with the content team.,,1002647
1002649,cust_53257,True,2024-10-25T12:00:00,"Paid for premium but still seeing ads, what's going on",1002650,
1002650,StreamBoxHelp,False,2024-10-25T15:17:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1002649
1002651,cust_53340,True,2024-10-25T21:00:00,"You charged me after I cancelled last week, this isn't right",1002652,
1002652,StreamBoxHelp,False,2024-10-26T00:19:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1002651
1002653,cust_83864,True,2024-10-26T02:00:00,"Can't log in at all today, just spinning forever on my iPad",1002654,
1002654,StreamBoxHelp,False,2024-10-26T04:30:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1002653
1002655,cust_30242,True,2024-10-26T08:00:00,Trying to downgrade my plan but the app won't let me,1002656,
1002656,StreamBoxHelp,False,2024-10-26T11:44:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1002655
1002657,cust_86445,True,2024-10-26T13:00:00,"Can't log in at all today, just spinning forever on my iPhone",,
1002658,cust_77740,True,2024-10-26T22:00:00,"You charged me after I cancelled last week, this isn't right",1002659,
1002659,StreamBoxHelp,False,2024-10-27T00:49:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1002658
1002660,cust_59542,True,2024-10-27T02:00:00,"You charged me after I cancelled last week, this isn't right",1002661,
1002661,StreamBoxHelp,False,2024-10-27T02:49:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1002660
1002662,cust_54874,True,2024-10-27T06:00:00,"Video keeps buffering even on good wifi, so annoying",1002663,
1002663,StreamBoxHelp,False,2024-10-27T08:40:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1002662
1002664,cust_75377,True,2024-10-27T14:00:00,Quality drops to 240p randomly during playback on on the web app,1002665,
1002666,cust_53190,True,2024-10-27T18:00:00,Trying to downgrade my plan but the app won't let me,1002667,
1002667,StreamBoxHelp,False,2024-10-27T21:29:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1002666
1002668,cust_33944,True,2024-10-28T02:00:00,"Paid for premium but still seeing ads, what's going on",1002669,
1002669,StreamBoxHelp,False,2024-10-28T02:50:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1002668
1002670,cust_34905,True,2024-10-28T06:00:00,App crashes whenever a video starts playing on,1002671,
1002671,StreamBoxHelp,False,2024-10-28T06:58:00,Sorry about that! Please make sure the app is updated to the latest version and try reinstalling. Let us know if the crash continues.,,1002670
1002672,cust_22880,True,2024-10-28T15:00:00,App crashes whenever a video starts playing on,1002673,
1002673,StreamBoxHelp,False,2024-10-28T15:55:00,Sorry about that! Please make sure the app is updated to the latest version and try reinstalling. Let us know if the crash continues.,,1002672
1002674,cust_81089,True,2024-10-28T18:00:00,"This is unacceptable, I'm requesting a full refund for several months",1002675,
1002675,StreamBoxHelp,False,2024-10-28T20:33:00,We're sorry to hear that. Please DM your account email and order ID so our billing team can review your refund eligibility.,,1002674
1002676,cust_94230,True,2024-10-29T03:00:00,"Video keeps buffering even on good wifi, so annoying",1002677,
1002677,StreamBoxHelp,False,2024-10-29T04:09:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1002676
1002678,cust_53075,True,2024-10-29T07:00:00,"This is unacceptable, I'm requesting a full refund for several months",1002679,
1002679,StreamBoxHelp,False,2024-10-29T08:12:00,"Understood, we'll need to verify your account first -- DM us your email and we'll get this looked at.",,1002678
1002680,cust_53075,True,2024-10-29T08:31:00,Ok will try that.,,1002679
1002681,cust_33878,True,2024-10-29T12:00:00,"It freezes on the loading screen, had to force close 4 times",1002682,
